Id,OwnerId,IsDeleted,Name,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,LastViewedDate,LastReferencedDate,Account__c,Cosigner_Employer__c,Cosigner_FirstName__c,Cosigner_LastName__c,Cosigner_SSN__c,Customer__c,Downpayment__c,Employer__c,FirstName__c,FolderID__c,Interest__c,LastName__c,Price__c,SSN__c,Status__c,Terms__c,Vehicle__c
a031D000004qbH4QAI,0051D000006P1N1QAK,,I-00000,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:37.000+0000,2021-03-17T16:48:37.000+0000,0011D00000pVDqhQAG,,,,,0031D00000ZCFc4QAH,3000,E-Bikes,Maryanne,,4.86,Gramc,64400,555551539,Approved,12,a041D0000058WYgQAM
a031D000004qbH5QAI,0051D000006P1N1QAK,,I-00001,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:37.000+0000,2021-03-17T16:48:37.000+0000,0011D00000pVDqiQAG,,,,,0031D00000ZCFc5QAH,3000,Pure Aloe,Donnie,,5.91,Sause,64600,555556065,Approved,36,a041D0000058WYhQAM
a031D000004qbH6QAI,0051D000006P1N1QAK,,I-00002,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:37.000+0000,2021-03-17T16:48:37.000+0000,0011D00000pVDqmQAG,,,,,0031D00000ZCFc9QAH,3000,Easy Spaces,Vernice,,3.34,Kreider,39800,555555027,Approved,48,a041D0000058WYlQAM
a031D000004qbH7QAI,0051D000006P1N1QAK,,I-00003,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:37.000+0000,2021-03-17T16:48:37.000+0000,0011D00000pVDqsQAG,,,,,0031D00000ZCFcFQAX,10000,Northern Trail Outfitters,Brice,,6.65,Brian,48175,555556622,Approved,60,a041D0000058WYrQAM
a031D000004qbH8QAI,0051D000006P1N1QAK,,I-00004,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:37.000+0000,2021-03-17T16:48:37.000+0000,0011D00000pVDqtQAG,,,,,0031D00000ZCFcGQAX,5000,DreamHouse,Oleta,,3.78,Faucett,60775,555555699,Approved,60,a041D0000058WYsQAM
a031D000004qbH9QAI,0051D000006P1N1QAK,,I-00005,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:37.000+0000,2021-03-17T16:48:37.000+0000,0011D00000pVDquQAG,,,,,0031D00000ZCFcHQAX,1000,E-Bikes,Monika,,2.53,Deever,49000,555558173,Pending,36,a041D0000058WYtQAM
a031D000004qbHlQAI,0051D000006P1N1QAK,,I-00043,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:37.000+0000,2021-03-17T16:48:37.000+0000,0011D00000pVDrVQAW,,,,,0031D00000ZCFaSQAX,3000,DreamHouse,Margarete,,5.66,Peressini,51675,555551705,Approved,84,a041D0000058WZ8QAM
a031D000004qbHmQAI,0051D000006P1N1QAK,,I-00044,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:37.000+0000,2021-03-17T16:48:37.000+0000,0011D00000pVDrWQAW,,,,,0031D00000ZCFaTQAX,1000,Easy Spaces,Rutha,,7.62,Mellick,52375,555556088,Pending,36,a041D0000058WZ9QAM
a031D000004qbHnQAI,0051D000006P1N1QAK,,I-00045,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:37.000+0000,2021-03-17T16:48:37.000+0000,0011D00000pVDrZQAW,,,,,0031D00000ZCFaWQAX,3000,Easy Spaces,Ona,,5.3,Hellmich,39800,555552401,Approved,36,a041D0000058WZCQA2
a031D000004qbHoQAI,0051D000006P1N1QAK,,I-00046,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:38.000+0000,2021-03-17T16:48:38.000+0000,0011D00000pVDrbQAG,,,,,0031D00000ZCFaYQAX,1000,E-Bikes,Cherelle,,1.83,Cuffman,52500,555555387,Approved,24,a041D0000058WZEQA2
a031D000004qbHkQAI,0051D000006P1N1QAK,,I-00042,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:37.000+0000,2021-03-17T16:48:37.000+0000,0011D00000pVDqgQAG,,,,,0031D00000ZCFgoQAH,5000,E-Bikes,Gilbert,,3.25,Robards,61375,555552293,Approved,24,a041D0000058WYSQA2
a031D000004qbHpQAI,0051D000006P1N1QAK,,I-00047,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:38.000+0000,2021-03-17T16:48:38.000+0000,0011D00000pVDrfQAG,,,,,0031D00000ZCFacQAH,3000,Northern Trail Outfitters,Bethanie,,1.69,Cantley,42275,555557779,Approved,60,a041D0000058WZIQA2
a031D000004qbHqQAI,0051D000006P1N1QAK,,I-00048,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:38.000+0000,2021-03-17T16:48:38.000+0000,0011D00000pVDrgQAG,,,,,0031D00000ZCFadQAH,10000,Redwoods Insurance,Santo,,7.18,Grasmuck,55000,555559963,Approved,24,a041D0000058WZJQA2
a031D000004qbHrQAI,0051D000006P1N1QAK,,I-00049,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:38.000+0000,2021-03-17T16:48:38.000+0000,0011D00000pVDrkQAG,,,,,0031D00000ZCFahQAH,10000,Redwoods Insurance,Ludivina,,3.5,Janosek,32600,555551356,Approved,36,a041D0000058WZNQA2
a031D000004qbHsQAI,0051D000006P1N1QAK,,I-00050,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:38.000+0000,2021-03-17T16:48:38.000+0000,0011D00000pVDrmQAG,,,,,0031D00000ZCFajQAH,10000,Pure Aloe,Vickie,,4.37,Greenler,39675,555558531,Approved,60,a041D0000058WZPQA2
a031D000004qbI2QAI,0051D000006P1N1QAK,,I-00060,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:38.000+0000,2021-03-17T16:48:38.000+0000,0011D00000pVDsAQAW,,,,,0031D00000ZCFb7QAH,10000,Easy Spaces,Genevie,,2.58,Schaus,32075,555556560,Approved,60,a041D0000058WZnQAM
a031D000004qbI3QAI,0051D000006P1N1QAK,,I-00061,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:38.000+0000,2021-03-17T16:48:38.000+0000,0011D00000pVDsCQAW,,,,,0031D00000ZCFb9QAH,1000,E-Bikes,Argentina,,7.38,Lindell,42000,555558945,Pending,24,a041D0000058WZpQAM
a031D000004qbI4QAI,0051D000006P1N1QAK,,I-00062,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:38.000+0000,2021-03-17T16:48:38.000+0000,0011D00000pVDsEQAW,,,,,0031D00000ZCFbBQAX,5000,DreamInvest,Elin,,7.54,Gue,52800,555553294,Approved,24,a041D0000058WZrQAM
a031D000004qbI5QAI,0051D000006P1N1QAK,,I-00063,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:38.000+0000,2021-03-17T16:48:38.000+0000,0011D00000pVDsHQAW,,,,,0031D00000ZCFbEQAX,3000,Redwoods Insurance,Cornelia,,8.55,Loar,52400,555559631,Pending,84,a041D0000058WZuQAM
a031D000004qbI6QAI,0051D000006P1N1QAK,,I-00064,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:38.000+0000,2021-03-17T16:48:38.000+0000,0011D00000pVDsJQAW,,,,,0031D00000ZCFeyQAH,3000,DreamHouse,Margart,,8.77,Zelaya,53175,555558243,Pending,12,a041D0000058WZwQAM
a031D000004qbI1QAI,0051D000006P1N1QAK,,I-00059,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:38.000+0000,2021-03-17T16:48:38.000+0000,0011D00000pVDs9QAG,,,,,0031D00000ZCFb6QAH,3000,Northern Trail Outfitters,Alycia,,5.11,Mccord,43300,555557271,Declined,60,a041D0000058WZmQAM
a031D000004qbI7QAI,0051D000006P1N1QAK,,I-00065,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:38.000+0000,2021-03-17T16:48:38.000+0000,0011D00000pVDsLQAW,,,,,0031D00000ZCFf0QAH,10000,E-Bikes,Freeda,,6.83,Isgrigg,41100,555556936,Approved,12,a041D0000058WZyQAM
a031D000004qbI8QAI,0051D000006P1N1QAK,,I-00066,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:38.000+0000,2021-03-17T16:48:38.000+0000,0011D00000pVDsMQAW,,,,,0031D00000ZCFf1QAH,10000,Easy Spaces,Roxann,,2.39,Granier,48900,555551744,Approved,72,a041D0000058WZzQAM
a031D000004qbI9QAI,0051D000006P1N1QAK,,I-00067,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:38.000+0000,2021-03-17T16:48:38.000+0000,0011D00000pVDsNQAW,,,,,0031D00000ZCFf2QAH,3000,DreamHouse,Azucena,,6.7,Tack,62275,555555443,Approved,24,a041D0000058Wa0QAE
a031D000004qbIAQAY,0051D000006P1N1QAK,,I-00068,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:38.000+0000,2021-03-17T16:48:38.000+0000,0011D00000pVDsUQAW,,,,,0031D00000ZCFf9QAH,5000,DreamInvest,Katelynn,,5.88,Birklid,61875,555556579,Approved,72,a041D0000058Wa7QAE
a031D000004qbIBQAY,0051D000006P1N1QAK,,I-00069,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:38.000+0000,2021-03-17T16:48:38.000+0000,0011D00000pVDsWQAW,,,,,0031D00000ZCFfBQAX,15000,Easy Spaces,Cindie,,5.73,Birrueta,31875,555559536,Pending,84,a041D0000058Wa9QAE
a031D000004qbItQAI,0051D000006P1N1QAK,,I-00113,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:38.000+0000,2021-03-17T16:48:38.000+0000,0011D00000pVDtOQAW,,,,,0031D00000ZCFbXQAX,5000,DreamInvest,Esmeralda,,5.7,Hofland,55000,555552047,Approved,36,a041D0000058Wb1QAE
a031D000004qbIuQAI,0051D000006P1N1QAK,,I-00114,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:38.000+0000,2021-03-17T16:48:38.000+0000,0011D00000pVDtxQAG,,,,,0031D00000ZCFeAQAX,10000,E-Bikes,Joni,,6.66,Moreira,58775,555552563,Approved,24,a041D0000058WbZQAU
a031D000004qbIsQAI,0051D000006P1N1QAK,,I-00112,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:38.000+0000,2021-03-17T16:48:38.000+0000,0011D00000pVDtMQAW,,,,,0031D00000ZCFbVQAX,10000,Easy Spaces,Shanika,,8.39,Felice,41175,555559544,Approved,48,a041D0000058WazQAE
a031D000004qbIvQAI,0051D000006P1N1QAK,,I-00115,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:38.000+0000,2021-03-17T16:48:38.000+0000,0011D00000pVDu0QAG,,,,,0031D00000ZCFeDQAX,10000,Pure Aloe,Rachele,,7.55,Lafountaine,38775,555551282,Approved,24,a041D0000058WbcQAE
a031D000004qbIwQAI,0051D000006P1N1QAK,,I-00116,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:38.000+0000,2021-03-17T16:48:38.000+0000,0011D00000pVDu1QAG,,,,,0031D00000ZCFeEQAX,15000,E-Bikes,Cyrstal,,7.82,Moriarty,45775,555554621,Approved,24,a041D0000058WbdQAE
a031D000004qbJDQAY,0051D000006P1N1QAK,,I-00133,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:38.000+0000,2021-03-17T16:48:38.000+0000,0011D00000pVDumQAG,,,,,0031D00000ZCFfnQAH,10000,DreamHouse,Gladis,,4.3,Liddick,48375,555556312,Approved,36,a041D0000058WcOQAU
a031D000004qbJEQAY,0051D000006P1N1QAK,,I-00134,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:38.000+0000,2021-03-17T16:48:38.000+0000,0011D00000pVDuoQAG,,,,,0031D00000ZCFfpQAH,10000,DreamHouse,Felecia,,6.31,Hanks,49875,555556767,Declined,12,a041D0000058WcQQAU
a031D000004qbJCQAY,0051D000006P1N1QAK,,I-00132,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:38.000+0000,2021-03-17T16:48:38.000+0000,0011D00000pVDulQAG,,,,,0031D00000ZCFfmQAH,1000,DreamInvest,Shona,,4.47,Miyasaki,53500,555558601,Approved,24,a041D0000058WcNQAU
a031D000004qbJFQAY,0051D000006P1N1QAK,,I-00135,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:38.000+0000,2021-03-17T16:48:38.000+0000,0011D00000pVDusQAG,,,,,0031D00000ZCFftQAH,1000,Easy Spaces,Erline,,3.45,Heverly,62175,555559927,Approved,36,a041D0000058WcUQAU
a031D000004qbJGQAY,0051D000006P1N1QAK,,I-00136,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:38.000+0000,2021-03-17T16:48:38.000+0000,0011D00000pVDuvQAG,,,,,0031D00000ZCFfwQAH,15000,E-Bikes,Tiffaney,,7.35,Markwood,40075,555558067,Approved,60,a041D0000058WcXQAU
a031D000004qbHAQAY,0051D000006P1N1QAK,,I-00006,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:37.000+0000,2021-03-17T16:48:37.000+0000,0011D00000pVDqvQAG,,,,,0031D00000ZCFcIQAX,5000,E-Bikes,Deandra,,6.63,Harrill,56500,555551412,Approved,72,a041D0000058WYuQAM
a031D000004qbHBQAY,0051D000006P1N1QAK,,I-00007,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:37.000+0000,2021-03-17T16:48:37.000+0000,0011D00000pVDqyQAG,,,,,0031D00000ZCFcLQAX,10000,Pure Aloe,Lavette,,7.52,Branscomb,50275,555557515,Pending,48,a041D0000058WYxQAM
a031D000004qbHCQAY,0051D000006P1N1QAK,,I-00008,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:37.000+0000,2021-03-17T16:48:37.000+0000,0011D00000pVDr0QAG,,,,,0031D00000ZCFcNQAX,5000,Redwoods Insurance,Lanie,,5.26,Caracciola,41375,555558479,Approved,60,a041D0000058WYzQAM
a031D000004qbHDQAY,0051D000006P1N1QAK,,I-00009,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:37.000+0000,2021-03-17T16:48:37.000+0000,0011D00000pVDr7QAG,,,,,0031D00000ZCFcUQAX,10000,Easy Spaces,Melaine,,5.94,Mondaine,47000,555554531,Approved,24,a041D0000058WZ6QAM
a031D000004qbHEQAY,0051D000006P1N1QAK,,I-00010,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:37.000+0000,2021-03-17T16:48:37.000+0000,0011D00000pVDr8QAG,,,,,0031D00000ZCFcVQAX,5000,Northern Trail Outfitters,Margie,,3.94,Matherne,57600,555558140,Approved,72,a041D0000058WZ7QAM
a031D000004qbHFQAY,0051D000006P1N1QAK,,I-00011,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:37.000+0000,2021-03-17T16:48:37.000+0000,0011D00000pVDr9QAG,,,,,0031D00000ZCFcWQAX,3000,E-Bikes,Clifford,,2.21,Nakayama,65575,555554921,Pending,84,a041D0000058WXqQAM
a031D000004qbHGQAY,0051D000006P1N1QAK,,I-00012,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:37.000+0000,2021-03-17T16:48:37.000+0000,0011D00000pVDrBQAW,,,,,0031D00000ZCFcYQAX,10000,DreamInvest,Randolph,,4.24,Kulju,35075,555551563,Approved,24,a041D0000058WXWQA2
a031D000004qbHHQAY,0051D000006P1N1QAK,,I-00013,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:37.000+0000,2021-03-17T16:48:37.000+0000,0011D00000pVDrGQAW,,,,,0031D00000ZCFcdQAH,10000,DreamHouse,Angelia,,2.77,Szitar,31300,555558782,Approved,24,a041D0000058WXbQAM
a031D000004qbHIQAY,0051D000006P1N1QAK,,I-00014,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:37.000+0000,2021-03-17T16:48:37.000+0000,0011D00000pVDrIQAW,,,,,0031D00000ZCFcfQAH,10000,Pure Aloe,Catarina,,3.8,Prem,47000,555556814,Declined,12,a041D0000058WXdQAM
a031D000004qbHJQAY,0051D000006P1N1QAK,,I-00015,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:37.000+0000,2021-03-17T16:48:37.000+0000,0011D00000pVDrJQAW,,,,,0031D00000ZCFcgQAH,5000,DreamHouse,Melodie,,7.74,Scibilia,62600,555557177,Approved,60,a041D0000058WXeQAM
a031D000004qbHKQAY,0051D000006P1N1QAK,,I-00016,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:37.000+0000,2021-03-17T16:48:37.000+0000,0011D00000pVDrMQAW,,,,,0031D00000ZCFcjQAH,5000,Pure Aloe,Willena,,5.71,Primm,39675,555551448,Pending,36,a041D0000058WXhQAM
a031D000004qbHLQAY,0051D000006P1N1QAK,,I-00017,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:37.000+0000,2021-03-17T16:48:37.000+0000,0011D00000pVDrNQAW,,,,,0031D00000ZCFckQAH,15000,Redwoods Insurance,Sherley,,5.31,Hoback,33175,555553390,Approved,72,a041D0000058WXiQAM
a031D000004qbHMQAY,0051D000006P1N1QAK,,I-00018,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:37.000+0000,2021-03-17T16:48:37.000+0000,0011D00000pVDrPQAW,,,,,0031D00000ZCFcmQAH,1000,Easy Spaces,Nathanial,,4.15,Prestley,47375,555558032,Approved,24,a041D0000058WXkQAM
a031D000004qbHNQAY,0051D000006P1N1QAK,,I-00019,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:37.000+0000,2021-03-17T16:48:37.000+0000,0011D00000pVDrUQAW,,,,,0031D00000ZCFcrQAH,5000,DreamInvest,Jo,,6.59,Jurden,38900,555554306,Pending,72,a041D0000058WXpQAM
a031D000004qbHOQAY,0051D000006P1N1QAK,,I-00020,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:37.000+0000,2021-03-17T16:48:37.000+0000,0011D00000pVDr1QAG,,,,,0031D00000ZCFcOQAX,3000,DreamInvest,Evelina,,7.68,Millea,65900,555554799,Approved,24,a041D0000058WZ0QAM
a031D000004qbHPQAY,0051D000006P1N1QAK,,I-00021,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:37.000+0000,2021-03-17T16:48:37.000+0000,0011D00000pVDr2QAG,,,,,0031D00000ZCFcPQAX,15000,E-Bikes,Nieves,,8.41,Scholtens,37075,555555421,Approved,36,a041D0000058WZ1QAM
a031D000004qbHtQAI,0051D000006P1N1QAK,,I-00051,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:38.000+0000,2021-03-17T16:48:38.000+0000,0011D00000pVDrpQAG,,,,,0031D00000ZCFamQAH,10000,Pure Aloe,Santa,,7.77,Arya,50775,555553797,Declined,48,a041D0000058WZSQA2
a031D000004qbHuQAI,0051D000006P1N1QAK,,I-00052,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:38.000+0000,2021-03-17T16:48:38.000+0000,0011D00000pVDrtQAG,,,,,0031D00000ZCFaqQAH,15000,Northern Trail Outfitters,Ivelisse,,5.35,Archut,41575,555558723,Approved,72,a041D0000058WZWQA2
a031D000004qbHvQAI,0051D000006P1N1QAK,,I-00053,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:38.000+0000,2021-03-17T16:48:38.000+0000,0011D00000pVDrwQAG,,,,,0031D00000ZCFatQAH,15000,Pure Aloe,Adaline,,3.69,Stenberg,39500,555553851,Approved,60,a041D0000058WZZQA2
a031D000004qbHwQAI,0051D000006P1N1QAK,,I-00054,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:38.000+0000,2021-03-17T16:48:38.000+0000,0011D00000pVDrxQAG,,,,,0031D00000ZCFauQAH,15000,DreamInvest,Doreen,,8.12,Crotzer,35000,555558733,Approved,48,a041D0000058WZaQAM
a031D000004qbHxQAI,0051D000006P1N1QAK,,I-00055,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:38.000+0000,2021-03-17T16:48:38.000+0000,0011D00000pVDs2QAG,,,,,0031D00000ZCFazQAH,15000,Pure Aloe,Cassondra,,5.17,Mutolo,52800,555553869,Approved,36,a041D0000058WZfQAM
a031D000004qbHyQAI,0051D000006P1N1QAK,,I-00056,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,0051D000006P1N1QAK,2021-03-17T16:48:37.000+0000,,2021-03-17T16:48:38.000+0000,2021-03-17T16:48:38.000+0000,0011D00000pVDs3QAG,,,,,0031D00000ZCFb0QAH,10000,DreamHouse,Kate,,2.8,Archer,50000,555559194,Approved,60,a041D0000058WZgQAM
